,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,url_jpg,num_img,pred_number,breed,conf,dog,retweet_count,favorite_count
552,808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12.0,10,,multi,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,p1,golden_retriever,0.426183,True,2421,9363
553,808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12.0,10,,multi,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,p2,Labrador_retriever,0.257447,True,2421,9363
554,808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12.0,10,,multi,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,p3,Great_Pyrenees,0.12648199999999998,True,2421,9363
555,807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14.0,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,p1,golden_retriever,0.873233,True,4060,15649
556,807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14.0,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,p2,cocker_spaniel,0.0336933,True,4060,15649
557,807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14.0,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,p3,chow,0.0204084,True,4060,15649
558,806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13.0,10,,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,p1,Arabian_camel,0.366248,False,38440,80716
559,806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13.0,10,,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,p2,house_finch,0.209852,False,38440,80716
560,806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13.0,10,,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,p3,cocker_spaniel,0.0464032,True,38440,80716
561,805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10,Duke,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,p1,Siberian_husky,0.248926,True,2018,7074
562,805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10,Duke,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,p2,American_Staffordshire_terrier,0.0983133,True,2018,7074
563,805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10,Duke,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,p3,Eskimo_dog,0.0801885,True,2018,7074
564,805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13.0,10,Zeke,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,p1,malinois,0.643147,True,1820,6162
565,805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13.0,10,Zeke,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,p2,German_shepherd,0.186642,True,1820,6162
566,805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13.0,10,Zeke,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,p3,Border_terrier,0.109345,True,1820,6162
567,805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12.0,10,Shooter,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,p1,Pembroke,0.244705,True,1881,8386
568,805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12.0,10,Shooter,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,p2,Rhodesian_ridgeback,0.180461,True,1881,8386
569,805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12.0,10,Shooter,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,p3,Cardigan,0.0946637,True,1881,8386
570,804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13.0,10,Bo,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,p1,web_site,0.492709,False,17899,47972
571,804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13.0,10,Bo,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,p2,envelope,0.0505658,False,17899,47972
572,804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13.0,10,Bo,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,p3,guillotine,0.0152969,False,17899,47972
573,803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12.0,10,Sonny,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,p1,bookcase,0.890601,False,2050,8332
574,803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12.0,10,Sonny,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,p2,entertainment_center,0.019287400000000003,False,2050,8332
575,803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12.0,10,Sonny,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,p3,file,0.00948954,False,2050,8332
576,803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11.0,10,Winston,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,p1,Pembroke,0.457086,True,2728,10776
577,803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11.0,10,Winston,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,p2,chow,0.30780100000000005,True,2728,10776
578,803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11.0,10,Winston,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,p3,golden_retriever,0.0499882,True,2728,10776
579,802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12.0,10,Winnie,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,p1,golden_retriever,0.610171,True,2760,9610
580,802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12.0,10,Winnie,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,p2,Labrador_retriever,0.173252,True,2760,9610
581,802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12.0,10,Winnie,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,p3,cocker_spaniel,0.163257,True,2760,9610
582,802265048156610565,2016-11-25 21:37:47,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",https://twitter.com/dog_rates/status/802265048156610565/photo/1,11.0,10,,multi,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,p1,Labrador_retriever,0.8971620000000001,True,1507,7101
583,802265048156610565,2016-11-25 21:37:47,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",https://twitter.com/dog_rates/status/802265048156610565/photo/1,11.0,10,,multi,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,p2,beagle,0.016894799999999998,True,1507,7101
584,802265048156610565,2016-11-25 21:37:47,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",https://twitter.com/dog_rates/status/802265048156610565/photo/1,11.0,10,,multi,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,p3,Rhodesian_ridgeback,0.0120606,True,1507,7101
585,801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10.0,10,,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,p1,minivan,0.789376,False,919,6519
586,801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10.0,10,,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,p2,beach_wagon,0.081125,False,919,6519
587,801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10.0,10,,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,p3,convertible,0.0645338,False,919,6519
588,800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12.0,10,Mauve,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,p1,cocker_spaniel,0.771984,True,3061,11296
589,800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12.0,10,Mauve,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,p2,miniature_poodle,0.07665280000000001,True,3061,11296
590,800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12.0,10,Mauve,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,p3,toy_poodle,0.0396183,True,3061,11296
591,800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12.0,10,,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,p1,teddy,0.31192800000000004,False,2390,10180
592,800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12.0,10,,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,p2,ice_bear,0.184657,False,2390,10180
593,800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12.0,10,,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,p3,Christmas_stocking,0.173229,False,2390,10180
594,800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,p1,golden_retriever,0.35986,True,3103,11997
595,800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,p2,Pembroke,0.194207,True,3103,11997
596,800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,p3,collie,0.154603,True,3103,11997
597,800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13.0,10,Peaches,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,p1,golden_retriever,0.938048,True,2832,16458
598,800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13.0,10,Peaches,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,p2,kuvasz,0.0251195,True,2832,16458
599,800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13.0,10,Peaches,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,p3,Labrador_retriever,0.0229773,True,2832,16458
600,799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,10,Longfellow,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,p1,miniature_pinscher,0.58363,True,2113,8657
601,799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,10,Longfellow,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,p2,redbone,0.276095,True,2113,8657
602,799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,10,Longfellow,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,p3,toy_terrier,0.0185501,True,2113,8657
603,799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,10,Jeffrey,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,p1,malamute,0.985028,True,3063,10669
604,799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,10,Jeffrey,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,p2,Siberian_husky,0.00583442,True,3063,10669
605,799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,10,Jeffrey,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,p3,Eskimo_dog,0.00544281,True,3063,10669
606,798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,10,Iroh,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,p1,Siberian_husky,0.703224,True,4949,14167
607,798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,10,Iroh,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,p2,Eskimo_dog,0.22935100000000005,True,4949,14167
608,798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,10,Iroh,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,p3,malamute,0.0443508,True,4949,14167
609,797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12.0,10,,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,p1,American_Staffordshire_terrier,0.489845,True,3470,12534
610,797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12.0,10,,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,p2,Chihuahua,0.30576,True,3470,12534
611,797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12.0,10,,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,p3,Staffordshire_bullterrier,0.0727991,True,3470,12534
612,797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,10,Pancake,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,p1,collie,0.767005,True,7331,21522
613,797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,10,Pancake,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,p2,Border_collie,0.100844,True,7331,21522
614,797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,10,Pancake,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,p3,kelpie,0.0483681,True,7331,21522
615,796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11.0,10,Romeo,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,p1,American_Staffordshire_terrier,0.463996,True,3377,12784
616,796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11.0,10,Romeo,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,p2,Staffordshire_bullterrier,0.155566,True,3377,12784
